web_scraper_order,web_scraper_start_url,annonce,titre,prix,adresse,image
"1768056364-350","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/serviette-de-bain-pour-bebe-4861240","","","",""
"1768056368-351","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/peignoirs-enfants-4866825","Peignoirs enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4866825_uploaded_image1_1722295875.jpg"
"1768056370-352","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/veste-softshell-4931208","Veste Softshell","14 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931208_uploaded_image1_1725627705.jpg"
"1768056372-353","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/veste-jacadi-4931211","Veste Jacadi","12 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931211_uploaded_image1_1725627889.jpg"
"1768056375-354","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4931868","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1768056379-355","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfants-4945928","Pantalon enfants","6 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4945928_uploaded_image1_1726439169.jpg"
"1768056381-356","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfants-4991997","Jeans enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4991997_uploaded_image1_1728856374.jpg"
"1768056384-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-0ans-jusqua-15ans-4957241","Ensemble pour enfant 0ans jusqua 15ans","6 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4957241_uploaded_image1_1727083231.jpg"
"1768056386-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-fete-5002636","","","",""
"1768056389-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-4961210","Ensemble coton pour enfants de 3ans 7ans","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg"
"1768056391-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfant-4961200","Vetement  enfants","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1768056393-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/costume-enfant-5010301","Ensemble costume pour enfants","35 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5528024_uploaded_image1_1758018544.jpg"
"1768056396-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-garcon-5-pieces-5010327","Ensemble veste garçon 5 pièces","28 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg"
"1768056398-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/lot-pyjamas-enfant-6-8-ans-5014321","Lot pyjamas enfant 6/8 ans","11 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5014321_uploaded_image1_1730104437.jpg"
"1768056401-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfant-14ans-15ans-4976513","Pantalon pour enfant 14ans 15ans","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4976513_uploaded_image1_1728030461.jpg"
"1768056403-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-senegal-5054255","Maillots enfants sénégal","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5054255_uploaded_image2_1732155894.jpeg"
"1768056406-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-cotton-5028888","Ensemble coton pour enfants de 3ans 7ans","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg"
"1768056408-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-costumes-enfants-5081958","Ensemble costume pour enfants","35 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5528024_uploaded_image1_1758018544.jpg"
"1768056410-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pul-enfants-5081973","Ensemble Pul Enfants","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5081973_uploaded_image1_1733664739.jpg"
"1768056413-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-3-ans-a-8-ans-5045455","","","",""
"1768056415-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-1ans-5-ans-5046156","Blouson pour enfants 1ans 5 ans","5 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046156_uploaded_image1_1731700664.jpg"
"1768056418-371","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-de-4ans-a-12ans-5046160","","","",""
"1768056420-372","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-4ans-a-15ans-5046164","","","",""
"1768056422-373","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-coton-pour-enfants-de-1ans-8ans-5046169","Blouson coton pour enfants de 1ans 8ans","8 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046169_uploaded_image1_1731701583.jpg"
"1768056425-374","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-3ans-a-10ans-5046278","","","",""
"1768056427-375","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-100-coton-3-ans-9ans-5046861","Blouson pour enfants 100% coton 3 ans 9ans","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1768056430-376","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-5058990","Blouson pour enfants original","8 500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5688318_uploaded_image1_1766596541.jpg"
"1768056432-377","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106661","","","",""
"1768056435-378","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106669","","","",""
"1768056437-379","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106673","","","",""
"1768056440-380","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106688","","","",""
"1768056443-381","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-5071417","Ensemble coton pour enfants de 3ans 7ans","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg"
"1768056445-382","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/genouillere-anti-derapante-en-coton-5120586","","","",""
"1768056447-383","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5129146","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1768056450-384","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5130020","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1768056452-385","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-5141487","Vetement enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg"
"1768056483-386","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-de-1ans-jusqua-15ans-5116396","","","",""
"1768056487-387","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/djialabe-enfant-5196620","Djialabé enfant","8 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5196620_uploaded_image1_1740145128.jpg"
"1768056492-388","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/djialap-pour-enfant-de-4ans-jusqua-18ans-5181431","Djialap pour enfant de 4ans jusqua 18ans","6 500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181431_uploaded_image1_1739304816.jpg"
"1768056494-389","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225584","","","",""
"1768056496-390","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225585","","","",""
"1768056501-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-5193655","Sous vetement enfant","1 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5256504_uploaded_image1_1743272005.jpg"
"1768056503-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-priere-enfant-5241328","Robe de prière  enfant","5 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5241328_uploaded_image1_1742452229.jpg"
"1768056511-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-5246062","Maillots enfants","10 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246062_uploaded_image1_1742692008.jpg"
"1768056514-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/jalaba-pour-enfants-5246901","Jalaba  pour enfants","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246903_uploaded_image1_1742748145.jpg"
"1768056516-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/jalaba-pour-enfants-5246903","Jalaba  pour enfants","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246903_uploaded_image1_1742748145.jpg"
"1768056518-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/robe-iris-enfant-5204766","Robe Iris enfant","15 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5204766_uploaded_image1_1740600489.jpg"
"1768056521-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/dialab-pour-enfant-5214595","Dialab","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5228687_uploaded_image1_1741791237.jpg"
"1768056523-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-dialab-pour-enfant-de-3ans-jusqua-16ans-5214582","Ensemble dialab pour enfant de 3ans jusqua 16ans","7 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214582_uploaded_image1_1741111696.jpg"
"1768056526-399","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-dialab-enfants-3pieces-5214607","Ensemble dialab enfants 3pièces","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214607_uploaded_image1_1741112466.jpg"
"1768056529-400","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/dialab-enfant-3pieces-5227233","Dialab enfant 3pièces","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5227233_uploaded_image1_1741720597.jpg"
"1768056558-401","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/dialab-pour-enfant-de-1ans-jusqua-16ans-5227274","","","",""
"1768056564-402","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/dialab-5228687","Dialab","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5228687_uploaded_image1_1741791237.jpg"
"1768056567-403","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/dialaba-2-pieces-5233364","","","",""
"1768056572-404","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-5283049","Robes enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283049_uploaded_image1_1744729140.jpg"
"1768056574-405","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/robe-afne-5243665","Robe Afne","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5243665_uploaded_image1_1742560242.jpg"
"1768056576-406","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetement-enfant-5256504","Sous vetement enfant","1 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5256504_uploaded_image1_1743272005.jpg"
"1768056579-407","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/djalaba-5257015","","","",""
"1768056581-408","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","https://sn.coinafrique.com/annonce/vetements-enfants/abaya-pour-anfna-5263587","Abaya pour Anfna","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5263587_uploaded_image1_1743688774.jpg"
